CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,Cluster,GPI,GPI_Rank,Cluster_Label
Pizza,25217,Urban Pizza Kitchen,Cafe,West Auckland,1.04,32.22,708,179,5767.38,185,106,238.0,5960.7,3415.32,7668.36,0.24698731,0.444379509,0.28,14,4.13,982.94,1780.0,170.67,97.79,1383.77,0.34,0.35,0.2,0.45,1,-0.2444539007567917,1189.0,Stable Performers
Pizza,25326,Top Pizza Cafe,QSR,South Auckland,1.05,42.59,1591,357,15204.63,432,247,546.625,18398.88,10519.73,21184.489999999998,0.23504476,0.44542568,0.31,17,5.02,1974.58125,4858.33,175.33,100.25,4766.76,0.29,0.35,0.2,0.45,2,0.7551425628174169,62.0,Dependent Low Margin
Pizza,26661,Classic Pizza Kitchen,Full-service,South Auckland,1.05,42.96,1800,600,23020.373750000002,420,240,540.0,18043.2,10310.4,21184.489999999998,0.365962669,0.532778966,0.28,14,4.13,1974.58125,2610.04,-3225.07,-1842.9,118.83,0.5,0.35,0.2,0.45,0,0.607461249473028,141.0,High-Growth
Pizza,26446,Urban Pizza Kitchen,Full-service,West Auckland,1.04,37.32,1324,364,13584.48,336,192,432.0,12539.52,7165.44,16122.24,0.366639859,0.52360003,0.28,14,4.13,1784.16,1491.03,-2134.73,-1219.84,-14.58,0.38,0.35,0.2,0.45,0,-0.013100511890152565,938.0,High-Growth
Pizza,26273,Urban Pizza Diner,Cafe,North Shore,1.03,31.9,1628,457,14578.3,410,234,527.0,13079.0,7464.6,16811.3,0.217616391,0.397422545,0.31,7,2.07,1090.89,5436.3550000000005,980.42,559.55,5380.81,0.39,0.35,0.2,0.45,2,0.08181124210096749,801.0,Dependent Low Margin
Pizza,26098,Classic Pizza Grill,Full-service,CBD,1.0,42.03,1375,439,18451.17,328,187,421.0,13785.84,7859.61,17694.63,0.373272623,0.517080234,0.33,13,3.84,1616.64,2023.12,-3037.75,-1731.89,323.53,0.47,0.35,0.2,0.45,0,-0.6193800004294442,1493.0,High-Growth
Pizza,25574,Lucky Pizza Kitchen,Cafe,South Auckland,1.05,42.64,974,194,8272.16,273,156,351.0,11640.72,6651.84,14966.64,0.220691327,0.351094516,0.27,11,3.25,1140.75,3542.26,1841.73,1052.42,5268.18,0.25,0.35,0.2,0.45,2,0.5928929005490947,152.0,Dependent Low Margin
Pizza,26436,Lucky Pizza Diner,Cafe,West Auckland,1.04,39.72,629,133,5282.76,174,99,223.0,6911.28,3932.28,8857.56,0.254427243,0.357616775,0.32,18,5.31,1184.13,2049.48,469.66,267.22,2252.21,0.27,0.35,0.2,0.45,1,0.0031609642956681033,907.0,Stable Performers
Pizza,26546,Top Pizza Tavern,QSR,North Shore,1.03,39.02,1525,254,9911.08,445,254,546.625,17363.9,9911.08,21184.489999999998,0.245379131,0.369287445,0.29,8,2.36,1349.92,3819.07,1655.36,944.86,6276.405000000001,0.2,0.35,0.2,0.45,2,0.32166949521344673,478.0,Dependent Low Margin
Pizza,26426,Top Pizza House,QSR,South Auckland,1.05,37.63,1638,378,14224.14,441,252,546.625,16594.83,9482.76,21184.489999999998,0.227269723,0.43024826,0.28,17,5.02,1974.58125,4871.51,1036.88,592.5,4460.93,0.3,0.35,0.2,0.45,2,0.7336606340281541,74.0,Dependent Low Margin
Pizza,26347,Classic Pizza Kitchen,QSR,North Shore,1.03,39.53,1330,274,10831.22,370,211,475.0,14626.1,8340.83,18776.75,0.231074647,0.390396465,0.3,12,3.54,1681.5,4099.93,1148.57,655.0,5426.04,0.26,0.35,0.2,0.45,2,0.23289114249102064,578.0,Dependent Low Margin
Pizza,25551,Classic Pizza Tavern,Cafe,South Auckland,1.05,36.52,1788,492,17967.84,454,259,546.625,16580.08,9458.68,21184.489999999998,0.233950318,0.372183836,0.3,3,0.89,518.87,5436.3550000000005,1556.3,887.85,6276.405000000001,0.38,0.35,0.2,0.45,2,0.6464458251851785,117.0,Dependent Low Margin
Pizza,26373,Lucky Pizza Kitchen,Cafe,CBD,1.0,30.09,1083,237,7131.33,296,169,381.0,8906.64,5085.21,11464.29,0.252854062,0.350219597,0.3,14,4.13,1573.53,2830.61,863.29,492.89,2976.95,0.28,0.35,0.2,0.45,2,-0.6701229989497912,1523.0,Dependent Low Margin
Pizza,25271,Lucky Pizza House,Ghost Kitchen,South Auckland,1.05,38.09,1560,45,1714.05,530,303,546.625,20187.7,11541.27,21184.489999999998,0.265133102,0.255467749,0.29,6,1.77,1207.14,821.71,3823.53,2185.91,6276.405000000001,0.03,0.35,0.2,0.45,2,0.7383943669526357,69.0,Dependent Low Margin
Pizza,25095,Urban Pizza Cafe,Cafe,CBD,1.0,38.96,1150,244,9506.24,317,181,408.0,12350.32,7051.76,15895.68,0.219332031,0.447013896,0.3,18,5.31,1974.58125,3171.8,415.64,237.32,3137.18,0.27,0.35,0.2,0.45,2,-0.369696324611781,1320.0,Dependent Low Margin
Pizza,25946,Urban Pizza Bistro,QSR,West Auckland,1.04,45.29,1315,295,13360.55,357,204,459.0,16168.53,9239.16,20788.11,0.27559602,0.386526605,0.29,16,4.72,1974.58125,4514.23,774.11,442.35,4857.35,0.29,0.35,0.2,0.45,2,0.5836426605940848,161.0,Dependent Low Margin
Pizza,25649,Classic Pizza Kitchen,QSR,South Auckland,1.05,39.19,724,162,6348.78,197,112,253.0,7720.43,4389.28,9915.07,0.213539249,0.405171946,0.31,8,2.36,597.08,2420.72,550.38,312.91,3183.43,0.29,0.35,0.2,0.45,1,0.1199767528289916,744.0,Stable Performers
Pizza,25934,Urban Pizza Grill,Cafe,North Shore,1.03,45.2,1890,390,17628.0,525,300,546.625,23730.0,13560.0,21184.489999999998,0.203595287,0.379665743,0.33,11,3.25,1974.58125,5436.3550000000005,2058.32,1176.18,6276.405000000001,0.26,0.35,0.2,0.45,2,0.7201754972143455,80.0,Dependent Low Margin
Pizza,26476,Lucky Pizza Corner,Full-service,CBD,1.0,31.94,1747,590,18844.6,405,231,521.0,12935.7,7378.14,16640.74,0.351937074,0.474660008,0.33,12,3.54,1844.34,3267.71,-2025.69,-1155.4,1041.21,0.51,0.35,0.2,0.45,0,-0.6554765870750631,1509.0,High-Growth
Pizza,26599,Lucky Pizza Cafe,Full-service,CBD,1.0,35.67,2087,616,22365.09,511,292,546.625,18227.37,10415.64,21184.489999999998,0.355992888,0.526625352,0.3,12,3.54,1974.58125,2625.25,-3328.65,-1902.09,425.08,0.43,0.35,0.2,0.45,0,-0.3244838732614117,1271.0,High-Growth
Pizza,25317,King Pizza Cafe,Full-service,West Auckland,1.04,34.87,1919,528,18411.36,487,278,546.625,16981.69,9693.86,21184.489999999998,0.379930014,0.527670208,0.3,6,1.77,1108.02,1701.21,-3525.4,-2012.45,908.94,0.38,0.35,0.2,0.45,0,0.08599253314383141,792.0,High-Growth
Pizza,25062,Urban Pizza Diner,QSR,North Shore,1.03,35.16,1061,184,6469.44,307,175,395.0,10794.12,6153.0,13888.2,0.23208346,0.375091242,0.27,17,5.02,1974.58125,2541.36,1325.79,755.74,3472.74,0.21,0.35,0.2,0.45,2,0.08495333721729104,795.0,Dependent Low Margin
Pizza,26598,Urban Pizza House,QSR,West Auckland,1.04,43.02,1189,245,10539.9,330,189,425.0,14196.6,8130.78,18283.5,0.207849491,0.381716514,0.29,5,1.48,629.0,4325.93,1709.75,979.22,6276.405000000001,0.26,0.35,0.2,0.45,2,0.42846304134729507,338.0,Dependent Low Margin
Pizza,26642,Lucky Pizza Bistro,Full-service,North Shore,1.03,31.93,2228,616,23020.373750000002,527,301,546.625,16827.11,9610.93,21184.489999999998,0.380396652,0.472655459,0.27,10,2.95,1974.58125,3387.66,-2070.61,-1182.65,1181.11,0.48,0.35,0.2,0.45,0,0.21333059319783507,602.0,High-Growth
Pizza,26495,King Pizza Diner,QSR,South Auckland,1.05,43.36,816,152,6590.72,232,133,299.0,10059.52,5766.88,12964.64,0.244136251,0.372446544,0.29,6,1.77,529.23,2527.0,939.73,538.73,4441.64,0.23,0.35,0.2,0.45,1,0.344983570853315,446.0,Stable Performers
Pizza,25335,Classic Pizza House,QSR,CBD,1.0,33.29,1294,283,9421.07,354,202,455.0,11784.66,6724.58,15146.95,0.245935179,0.392003785,0.33,18,5.31,1974.58125,3411.0,377.83,215.6,3068.07,0.28,0.35,0.2,0.45,2,-0.5247591944265356,1436.0,Dependent Low Margin
Pizza,26184,Urban Pizza House,Full-service,South Auckland,1.05,43.67,1837,616,23020.373750000002,423,242,544.0,18472.41,10568.14,21184.489999999998,0.397812515,0.542134725,0.29,15,4.43,1974.58125,1646.93,-4247.68,-2430.11,-983.28,0.52,0.35,0.2,0.45,0,0.5716184368540765,169.0,High-Growth
Pizza,26484,King Pizza Diner,Full-service,West Auckland,1.04,37.47,1106,321,12027.87,275,157,353.0,10304.25,5882.79,13226.91,0.391800411,0.495386693,0.33,4,1.18,416.54,1356.9,-2237.95,-1277.67,1075.63,0.41,0.35,0.2,0.45,0,-0.38745170178903526,1333.0,High-Growth
Pizza,26283,King Pizza Eatery,Cafe,CBD,1.0,33.83,1058,274,9269.42,274,157,353.0,9269.42,5311.31,11941.99,0.26670686,0.398674989,0.3,4,1.18,416.54,3101.72,320.89,183.87,3579.47,0.35,0.35,0.2,0.45,1,-0.7592392344341775,1576.0,Stable Performers
Pizza,26673,King Pizza Kitchen,QSR,North Shore,1.03,31.05,1897,391,12140.55,527,301,546.625,16363.35,9346.05,21051.9,0.21674624,0.377016343,0.33,16,4.72,1974.58125,4931.95,1247.5,712.52,5351.91,0.26,0.35,0.2,0.45,2,0.2854893954512224,526.0,Dependent Low Margin
Pizza,25948,King Pizza Eatery,Cafe,West Auckland,1.04,46.27,2074,514,23020.373750000002,546,312,546.625,25263.42,14436.24,21184.489999999998,0.214185018,0.367701809,0.29,6,1.77,1242.54,5436.3550000000005,3236.58,1849.47,6276.405000000001,0.33,0.35,0.2,0.45,2,1.08222321311914,3.0,Dependent Low Margin
Pizza,26568,Top Pizza Grill,Ghost Kitchen,West Auckland,1.04,35.23,1119,63,2219.49,370,211,475.0,13035.1,7433.53,16734.25,0.283086202,0.24523503737500002,0.33,5,1.48,703.0,1131.96,2346.42,1338.09,6276.405000000001,0.06,0.35,0.2,0.45,2,0.08305056183146875,798.0,Dependent Low Margin
Pizza,26691,Classic Pizza Bistro,Cafe,South Auckland,1.05,43.57,1042,258,11241.06,274,157,353.0,11938.18,6840.49,15380.21,0.276894396,0.436961538,0.3,17,5.02,1772.06,3216.56,-165.41,-94.78,2628.9,0.33,0.35,0.2,0.45,2,0.43503386729326804,325.0,Dependent Low Margin
Pizza,25491,Classic Pizza Tavern,Ghost Kitchen,South Auckland,1.05,39.37,517,19,748.03,174,100,224.0,6850.38,3937.0,8818.88,0.292274128,0.24523503737500002,0.28,9,2.66,595.84,356.5,1346.69,773.96,3607.12,0.04,0.35,0.2,0.45,1,0.19508674484830227,633.0,Stable Performers
Pizza,26085,King Pizza Eatery,Full-service,West Auckland,1.04,42.38,1695,484,20511.92,424,242,545.0,17969.12,10255.96,21184.489999999998,0.365433915,0.508302149,0.31,11,3.25,1771.25,2589.92,-3301.58,-1884.39,1145.08,0.4,0.35,0.2,0.45,0,0.283665430562469,530.0,High-Growth
Pizza,26129,Urban Pizza Grill,QSR,West Auckland,1.04,36.23,859,182,6593.86,237,135,305.0,8586.51,4891.05,11050.15,0.209692816,0.398816181,0.33,6,1.77,539.85,2581.44,527.99,300.76,3786.18,0.27,0.35,0.2,0.45,1,-0.12298787894579699,1070.0,Stable Performers
Pizza,26451,King Pizza Grill,Cafe,CBD,1.0,41.53,874,196,8139.88,237,136,305.0,9842.61,5648.08,12666.65,0.22142045,0.376416661,0.3,10,2.95,899.75,3273.56,1005.55,577.02,4194.31,0.29,0.35,0.2,0.45,1,-0.4386993229045352,1381.0,Stable Performers
Pizza,25954,Lucky Pizza Cafe,QSR,CBD,1.0,30.41,880,170,5169.7,248,142,320.0,7541.68,4318.22,9731.2,0.205783533,0.407764682,0.32,5,1.48,473.6,1997.84,501.16,286.95,3287.04,0.24,0.35,0.2,0.45,1,-0.9386096692182585,1640.0,Stable Performers
Pizza,25310,Classic Pizza Eatery,Cafe,North Shore,1.03,37.34,859,188,7019.92,235,134,302.0,8774.9,5003.56,11276.68,0.249307421,0.364222071,0.29,17,5.02,1516.04,2712.99,846.52,482.7,2842.06,0.28,0.35,0.2,0.45,1,-0.029731819103271592,955.0,Stable Performers
Pizza,25810,Classic Pizza Grill,Full-service,CBD,1.0,30.33,1639,468,14194.44,410,234,527.0,12435.3,7097.22,15983.91,0.373194336,0.454851466,0.32,17,5.02,1974.58125,2440.79,-1840.99,-1050.71,102.96,0.4,0.35,0.2,0.45,0,-0.6974782168137401,1542.0,High-Growth
Pizza,25794,Lucky Pizza House,Cafe,West Auckland,1.04,36.95,817,237,8757.15,203,116,261.0,7500.85,4286.2,9643.95,0.2565739,0.387745711,0.32,18,5.31,1385.91,3114.75,267.63,152.93,2044.25,0.41,0.35,0.2,0.45,1,-0.02448868496945203,949.0,Stable Performers
Pizza,26657,Lucky Pizza Bistro,QSR,West Auckland,1.04,33.18,1575,335,11115.3,434,248,546.625,14400.12,8228.64,18514.44,0.264807687,0.357675141,0.29,13,3.84,1974.58125,4196.22,1260.26,720.15,4846.8,0.27,0.35,0.2,0.45,2,0.3551935104550432,436.0,Dependent Low Margin
Pizza,25708,Lucky Pizza Tavern,Cafe,North Shore,1.03,38.2,1716,490,18718.0,429,245,546.625,16387.8,9359.0,21086.4,0.273293681,0.407523798,0.3,7,2.07,1142.64,5436.3550000000005,314.36,179.53,5587.77,0.4,0.35,0.2,0.45,2,0.26942940071138055,539.0,Dependent Low Margin
Pizza,25385,Urban Pizza Diner,Cafe,South Auckland,1.05,40.49,722,162,6559.38,196,112,252.0,7936.04,4534.88,10203.48,0.212264662,0.436031638,0.32,6,1.77,446.04,2306.96,251.6,143.77,3142.56,0.29,0.35,0.2,0.45,1,0.07144808072565553,814.0,Stable Performers
Pizza,25867,Classic Pizza House,QSR,North Shore,1.03,43.94,770,168,7381.92,211,120,271.0,9271.34,5272.8,11907.74,0.235598985,0.42356792,0.31,16,4.72,1279.12,2516.0,285.86,162.58,2779.43,0.28,0.35,0.2,0.45,1,0.01178297180871301,896.0,Stable Performers
Pizza,25423,Classic Pizza Corner,Cafe,South Auckland,1.05,35.31,1929,580,20479.8,472,270,546.625,16666.32,9533.7,21184.489999999998,0.256918876,0.368768269,0.31,9,2.66,1614.62,5436.3550000000005,1071.86,613.14,6276.405000000001,0.43,0.35,0.2,0.45,2,0.6947434313348784,93.0,Dependent Low Margin
Pizza,26524,Lucky Pizza Bistro,Cafe,South Auckland,1.05,45.79,1801,436,19964.44,478,273,546.625,21887.62,12500.67,21184.489999999998,0.200578124,0.390207907,0.31,11,3.25,1974.58125,5436.3550000000005,2171.56,1240.24,6276.405000000001,0.32,0.35,0.2,0.45,2,1.0546669742094583,5.0,Dependent Low Margin
Pizza,26529,Classic Pizza Cafe,Full-service,South Auckland,1.05,44.3,1393,488,21618.4,317,181,407.0,14043.1,8018.3,18030.1,0.384137318,0.500554658,0.3,16,4.72,1921.04,2492.77,-2593.65,-1480.92,157.98,0.54,0.35,0.2,0.45,0,0.393503420555268,384.0,High-Growth
Pizza,25707,King Pizza Diner,Cafe,South Auckland,1.05,37.73,1202,318,11998.14,309,177,398.0,11658.57,6678.21,15016.54,0.217949771,0.365999466,0.29,11,3.25,1293.5,4991.84,1469.57,841.79,4954.14,0.36,0.35,0.2,0.45,2,0.49042435014983404,254.0,Dependent Low Margin
Pizza,25304,Classic Pizza Bistro,Full-service,West Auckland,1.04,41.88,2154,616,23020.373750000002,506,289,546.625,21191.28,12103.32,21184.489999999998,0.372427905,0.459272995,0.31,16,4.72,1974.58125,4990.24,-3002.82,-1715.05,1515.77,0.49,0.35,0.2,0.45,0,0.6509685193573602,115.0,High-Growth
Pizza,26450,Top Pizza Bistro,QSR,North Shore,1.03,40.75,1759,293,11939.75,513,293,546.625,20904.75,11939.75,21184.489999999998,0.209840251,0.408375806,0.33,13,3.84,1974.58125,4558.4,1082.53,618.29,6276.405000000001,0.2,0.35,0.2,0.45,2,0.4644065216804869,289.0,Dependent Low Margin
Pizza,26427,Lucky Pizza Tavern,Cafe,CBD,1.0,31.35,1591,486,15236.1,387,221,497.0,12132.45,6928.35,15580.95,0.267180956,0.405959353,0.27,17,5.02,1974.58125,4980.07,689.85,393.94,2597.84,0.44,0.35,0.2,0.45,2,-0.311784226461478,1258.0,Dependent Low Margin
Pizza,26651,Urban Pizza Grill,QSR,North Shore,1.03,43.8,1694,380,16644.0,460,263,546.625,20148.0,11519.4,21184.489999999998,0.220182145,0.447627211,0.29,9,2.66,1572.06,5436.3550000000005,850.06,486.01,6276.405000000001,0.29,0.35,0.2,0.45,2,0.524387637659879,216.0,Dependent Low Margin
Pizza,26557,Lucky Pizza Tavern,Full-service,South Auckland,1.05,43.14,969,305,13157.7,232,133,299.0,10008.48,5737.62,12898.86,0.383657122,0.455078477,0.29,5,1.48,442.52,2121.87,-1288.45,-738.64,1637.61,0.46,0.35,0.2,0.45,0,0.07524620244650018,810.0,High-Growth
Pizza,25553,King Pizza Eatery,Cafe,CBD,1.0,38.19,1435,438,16727.22,349,199,449.0,13328.31,7599.81,17147.31,0.223992471,0.391132963,0.31,7,2.07,929.43,5436.3550000000005,997.95,569.03,5670.13,0.44,0.35,0.2,0.45,2,-0.3045244060245459,1251.0,Dependent Low Margin
Thai,25001,Lotus Grill,QSR,South Auckland,1.05,33.75,580,71,2396.25,254,153,102.0,8572.5,5163.75,3442.5,0.275752294,0.379911925,0.28,6,1.77,180.54,825.11,551.52,332.21,1004.84,0.14,0.5,0.3,0.2,1,-0.15189395926775828,1099.0,Stable Performers
Thai,25608,Red Corner,Full-service,West Auckland,1.04,43.86,1689,369,16184.34,660,396,264.0,28947.6,17368.56,11579.04,0.381053507,0.492331564,0.31,13,3.84,1013.76,2049.18,-5308.56,-3090.4475,452.32,0.28,0.5,0.3,0.2,0,0.3489689569917106,442.0,High-Growth
Thai,25285,Sakura Corner,QSR,South Auckland,1.05,39.77,748,55,2187.35,346,208,139.0,13760.42,8272.16,5528.03,0.26003234,0.441909208,0.33,10,2.95,410.05,651.96,-439.53,-264.23,1237.63,0.08,0.5,0.3,0.2,1,-0.0070115452687933046,923.0,Stable Performers
Thai,26659,Lotus Grill,QSR,North Shore,1.03,34.64,1424,152,5265.28,636,382,254.0,22031.04,13232.48,8798.56,0.224418778,0.382366169,0.28,3,0.89,226.06,2070.39,2494.25,1498.12,3233.67,0.12,0.5,0.3,0.2,2,0.10312569649855283,769.0,Dependent Low Margin
Thai,26582,Lotus Eatery,QSR,CBD,1.0,32.56,1565,167,5437.52,699,419,280.0,22759.44,13642.64,9116.8,0.218178118,0.431010805,0.3,14,4.13,1156.4,1907.54,1156.43,693.2,2041.87,0.12,0.5,0.3,0.2,2,-0.3588530576953355,1309.0,Dependent Low Margin
Thai,25127,Golden Cafe,QSR,South Auckland,1.05,37.01,534,61,2257.61,236,142,95.0,8734.36,5255.42,3515.95,0.209436131,0.421511781,0.27,17,5.02,476.9,833.18,865.16,520.56,820.67,0.13,0.5,0.3,0.2,1,0.12813708677648517,734.0,Stable Performers
Thai,25896,Golden Eatery,Full-service,North Shore,1.03,35.01,1493,308,10783.08,592,356,237.0,20725.92,12463.56,8297.37,0.389836397,0.512049131,0.32,10,2.95,699.15,1057.98,-4598.78,-2765.48,114.94,0.26,0.5,0.3,0.2,0,-0.3282966911892188,1274.0,High-Growth
Thai,25493,Golden House,Cafe,West Auckland,1.04,40.37,1328,152,6136.24,588,353,235.0,23737.56,14250.61,9486.95,0.221122461,0.43931963,0.33,7,2.07,486.45,2083.61,226.88,136.21,2734.92,0.13,0.5,0.3,0.2,2,0.22962004490933166,585.0,Dependent Low Margin
Thai,26342,Lotus Eatery,Cafe,West Auckland,1.04,39.73,791,71,2820.83,360,216,144.0,14302.8,8581.68,5721.12,0.206660069,0.405520726,0.29,18,5.31,764.64,1093.97,1399.09,839.45,1454.12,0.1,0.5,0.3,0.2,1,0.19322562476343794,637.0,Stable Performers
Thai,25696,Dragon Eatery,Cafe,South Auckland,1.05,42.49,715,59,2506.91,328,197,131.0,13936.72,8370.53,5566.19,0.200809259,0.41955643,0.31,10,2.95,386.45,951.71,970.47,582.88,1726.67,0.09,0.5,0.3,0.2,1,0.2480490206405359,566.0,Stable Performers
Thai,25900,Golden Kitchen,Full-service,CBD,1.0,42.08,1095,204,8584.32,446,267,178.0,18767.68,11235.36,7490.24,0.392105522,0.485890759,0.33,16,4.72,840.16,1047.32,-3903.61,-2336.91,73.68,0.23,0.5,0.3,0.2,0,-0.7373049454345313,1563.0,High-Growth
Thai,25012,Golden Grill,Cafe,West Auckland,1.04,36.18,1017,132,4775.76,442,266,177.0,15991.56,9623.88,6403.86,0.247586197,0.374162013,0.31,14,4.13,731.01,1806.44,1091.45,656.85,1691.26,0.15,0.5,0.3,0.2,1,0.0856641400994383,793.0,Stable Performers
Thai,26468,Sakura Kitchen,QSR,South Auckland,1.05,39.72,831,75,2979.0,378,227,151.0,15014.16,9016.44,5997.72,0.218265656,0.394720011,0.32,3,0.89,134.39,1152.92,1006.16,604.23,2186.81,0.1,0.5,0.3,0.2,1,0.12543883902595318,738.0,Stable Performers
Thai,26470,Golden Tavern,Cafe,South Auckland,1.05,46.77,1623,147,6875.19,738,443,295.0,34516.26,20719.11,13797.15,0.262257993,0.43405226,0.28,6,1.77,522.15,2087.92,817.68,490.83,3667.9,0.1,0.5,0.3,0.2,2,0.8496306830827475,36.0,Dependent Low Margin
Thai,26227,Lotus Eatery,Cafe,South Auckland,1.05,40.07,1191,127,5088.89,532,319,213.0,21317.24,12782.33,8534.91,0.261373642,0.353416023,0.3,16,4.72,1005.36,1960.29,1816.45,1089.19,2282.38,0.12,0.5,0.3,0.2,2,0.5369333064147094,208.0,Dependent Low Margin
Thai,25096,Lotus Eatery,QSR,CBD,1.0,32.0,849,104,3328.0,372,224,149.0,11904.0,7168.0,4768.0,0.202812079,0.438259884,0.27,17,5.02,747.98,1194.51,1058.6,637.44,963.39,0.14,0.5,0.3,0.2,1,-0.6703527337253042,1524.0,Stable Performers
Thai,25987,Red House,QSR,West Auckland,1.04,43.24,1668,178,7696.72,745,447,298.0,32213.8,19328.28,12885.52,0.274228022,0.413060047,0.32,6,1.77,527.46,2406.86,-234.78,-140.87,3502.0,0.12,0.5,0.3,0.2,2,0.49527794517201634,247.0,Dependent Low Margin
Thai,26028,Golden Eatery,Cafe,North Shore,1.03,43.28,1299,128,5539.84,586,351,234.0,25362.08,15191.28,10127.52,0.273229771,0.404283563,0.27,18,5.31,1242.54,1786.52,1331.17,797.34,2023.45,0.11,0.5,0.3,0.2,2,0.40244145867383135,371.0,Dependent Low Margin
Thai,26353,Dragon Bistro,QSR,CBD,1.0,31.56,1493,171,5396.76,661,397,264.0,20861.16,12529.32,8331.84,0.239739823,0.39163482,0.28,7,2.07,546.48,1989.38,1848.83,1110.42,2524.85,0.13,0.5,0.3,0.2,2,-0.43578891731440295,1374.0,Dependent Low Margin
Thai,26152,Lotus Bistro,Cafe,West Auckland,1.04,34.57,1037,127,4390.39,455,273,182.0,15729.35,9437.61,6291.74,0.220947811,0.352360816,0.28,4,1.18,214.76,1873.34,2307.36,1384.42,2469.87,0.14,0.5,0.3,0.2,1,0.0910597466489549,787.0,Stable Performers
Thai,25142,Dragon Grill,Cafe,South Auckland,1.05,44.04,1062,96,4227.84,483,290,193.0,21271.32,12771.6,8499.72,0.225175304,0.418327892,0.31,17,5.02,968.86,1507.21,989.05,593.84,2061.26,0.1,0.5,0.3,0.2,1,0.5447184890984867,196.0,Stable Performers
Thai,25386,Lotus Eatery,Ghost Kitchen,South Auckland,1.05,43.93,1351,111,4876.23,620,372,248.0,27236.6,16341.96,10894.64,0.284841953,0.24523503737500002,0.31,5,1.48,367.04,2478.97,5403.15,3234.4325,5171.56,0.09,0.5,0.3,0.2,2,0.7268231044347968,77.0,Dependent Low Margin
Thai,25751,Lotus Eatery,QSR,CBD,1.0,40.45,1566,142,5743.9,712,427,285.0,28800.4,17272.15,11528.25,0.220950177,0.388419489,0.3,10,2.95,840.75,2243.74,2610.19,1565.38,3662.53,0.1,0.5,0.3,0.2,2,-0.08137543632370843,1024.0,Dependent Low Margin
Thai,25589,Sakura Diner,Ghost Kitchen,South Auckland,1.05,38.03,555,26,988.78,264,159,106.0,10039.92,6046.77,4031.18,0.276379965,0.24523503737500002,0.28,18,5.31,562.86,497.53,2240.67,1349.5,1465.54,0.05,0.5,0.3,0.2,1,0.2969743441681517,512.0,Stable Performers
Thai,26439,Sakura Kitchen,Full-service,CBD,1.0,36.1,782,151,5451.1,316,189,126.0,11407.6,6822.9,4548.6,0.379704359,0.460465877,0.33,17,5.02,632.52,871.25,-1941.23,-1161.05,94.48,0.24,0.5,0.3,0.2,1,-1.05710308881113,1669.0,Stable Performers
Thai,26118,Golden House,Ghost Kitchen,CBD,1.0,36.93,1620,147,5428.71,736,442,295.0,27180.48,16323.06,10894.35,0.291367353,0.311181535,0.32,4,1.18,348.1,2157.65,2105.16,1264.24,3981.87,0.1,0.5,0.3,0.2,2,-0.29507907395786687,1243.0,Dependent Low Margin
Thai,26077,Lotus Kitchen,QSR,CBD,1.0,32.96,1060,78,2570.88,491,295,196.0,16183.36,9723.2,6460.16,0.235267942,0.422363195,0.32,5,1.48,290.08,880.19,362.0,217.5,1921.68,0.08,0.5,0.3,0.2,1,-0.8144739911523186,1601.0,Stable Performers
Thai,25796,Lotus Corner,Cafe,West Auckland,1.04,45.01,1228,141,6346.41,544,326,217.0,24485.44,14673.26,9767.17,0.220988511,0.352993194,0.31,14,4.13,896.21,2703.69,2840.76,1702.37,3264.78,0.13,0.5,0.3,0.2,2,0.5804942264186921,162.0,Dependent Low Margin
Thai,25029,Golden House,QSR,CBD,1.0,40.81,833,61,2489.41,386,232,154.0,15752.66,9467.92,6284.74,0.20658743,0.364191686,0.32,8,2.36,363.44,1068.51,1720.52,1034.09,2334.1,0.08,0.5,0.3,0.2,1,-0.5237445598901811,1434.0,Stable Performers
Thai,25758,Sakura Diner,Ghost Kitchen,North Shore,1.03,40.82,1476,70,2857.4,703,422,281.0,28696.46,17226.04,11470.42,0.288680646,0.24523503737500002,0.32,4,1.18,331.58,1397.88,4855.84,2914.88,5279.91,0.05,0.5,0.3,0.2,2,0.3296533315077507,465.0,Dependent Low Margin
